URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET_1,CHARSET_2,CHARSET_3,CHARSET_4,WHOIS_COUNTRY,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES
28,6,0,1,0,0,0.12263051731655518,14,9,2,2094,14,12,8019,2094,14,0.0
56,11,1,0,0,0,0.1545733470930658,0,0,0,0,0,0,0,0,0,0.0
57,10,1,0,0,0,0.04740406320541761,107,4,4,8986,111,148,234205,9294,111,4.0
56,11,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
24,8,1,0,0,0,0.214876033036621,2,0,1,132,2,5,318,132,2,0.0
46,10,1,0,0,0,0.09369611525393239,5,3,3,498,5,8,504,498,5,0.0
29,7,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
32,8,1,0,0,0,0.10462280885991233,8,1,4,816,10,13,1541,958,10,2.0
134,24,0,1,0,0,0.9393046570130593,0,0,0,0,0,2,124,0,0,0.0
24,7,1,0,0,0,0.214876033036621,21,1,8,1606,25,13,1276,1914,25,4.0
68,12,1,0,0,0,0.214876033036621,0,0,0,0,0,0,0,0,0,0.0
40,7,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
26,8,0,1,0,0,0.214876033036621,12,0,2,1052,14,14,11935,1204,14,2.0
54,12,1,0,0,0,0.214876033036621,0,0,0,0,0,0,0,0,0,0.0
63,12,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
40,9,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
82,17,0,1,0,0,0.04740406320541761,0,0,0,0,0,2,124,0,0,0.0
36,8,0,1,0,0,0.214876033036621,22,8,4,2680,28,19,7746,3172,28,6.0
57,10,1,0,0,0,0.04740406320541761,37,9,11,5965,43,47,20145,6439,43,6.0
31,7,1,0,0,0,0.04740406320541761,57,45,12,8136,69,64,25686,9020,69,12.0
29,6,0,0,1,0,0.214876033036621,34,9,6,2861,38,26,15260,3229,38,4.0
50,9,1,0,0,0,0.04740406320541761,8,6,4,696,8,10,636,696,8,0.0
47,9,0,1,0,0,0.04740406320541761,17,7,10,1182,17,11,670,1182,17,0.0
29,6,0,1,0,0,0.04740406320541761,5,4,2,486,5,7,542,486,5,0.0
26,6,1,0,0,0,0.04740406320541761,9,7,4,702,9,10,696,702,9,0.0
73,12,0,1,0,0,0.04740406320541761,49,43,4,5365,55,60,78671,5793,55,6.0
28,7,1,0,0,0,0.09779972707585245,0,0,0,0,0,0,0,0,0,0.0
70,13,1,0,0,0,0.016914153705329456,10,6,7,792,10,10,636,792,10,0.0
40,6,1,0,0,0,0.04740406320541761,14,1,3,1981,20,19,6759,2497,20,6.0
54,12,1,0,0,0,0.214876033036621,12,9,6,900,12,10,696,900,12,0.0
53,8,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
39,9,0,1,0,0,0.04740406320541761,62,50,5,6269,70,65,54988,6861,70,8.0
30,6,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
34,8,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
36,11,0,1,0,0,0.214876033036621,7,1,5,466,11,10,822,760,11,4.0
53,12,1,0,0,0,0.016914153705329456,15,4,3,2232,19,22,3283,2532,19,4.0
39,8,0,1,0,0,0.04740406320541761,64,48,8,6413,72,68,58285,7005,72,8.0
58,12,0,0,1,0,0.04740406320541761,50,42,4,6256,58,63,63202,6896,58,8.0
49,9,0,0,1,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
36,7,0,1,0,0,0.04740406320541761,17,0,4,2319,21,21,14373,2615,21,4.0
56,13,0,1,0,0,0.04740406320541761,37,3,5,3050,43,44,65986,3492,43,6.0
48,8,0,0,1,0,0.12263051731655518,0,0,0,0,0,0,0,0,0,0.0
27,6,0,1,0,0,0.0489267334746623,40,13,14,3781,46,44,34101,4253,46,6.0
35,8,1,0,0,0,0.10308492539855425,0,0,0,0,0,0,0,0,0,0.0
143,22,1,0,0,0,0.04740406320541761,6,5,2,564,6,7,442,564,6,0.0
46,9,0,1,0,0,0.214876033036621,0,0,0,0,0,0,0,0,0,0.0
57,11,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
65,11,1,0,0,0,0.214876033036621,18,8,7,1634,22,23,14294,1922,22,4.0
39,8,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
28,8,0,1,0,0,0.08411951038412753,0,0,0,0,0,0,0,0,0,0.0
39,6,0,1,0,0,0.04740406320541761,30,26,1,3521,36,37,33021,3947,36,6.0
26,6,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
94,20,0,1,0,0,0.04740406320541761,11,0,3,1260,19,17,2399,1850,19,8.0
100,20,0,1,0,0,0.9393046570130593,0,0,0,0,0,3,186,0,0,0.0
50,10,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
88,15,1,0,0,0,0.04740406320541761,12,4,9,936,12,14,904,936,12,0.0
98,19,0,0,1,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
80,12,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
46,10,1,0,0,0,0.04740406320541761,21,0,3,4103,25,30,16662,4405,25,4.0
53,10,0,1,0,0,0.016914153705329456,7,6,2,798,7,8,492,798,7,0.0
38,8,1,0,0,0,0.04740406320541761,39,25,11,5509,47,45,25776,6115,47,8.0
33,8,0,1,0,0,0.04740406320541761,10,4,4,816,10,6,476,816,10,0.0
34,7,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
55,11,0,0,1,0,0.0489267334746623,0,0,0,0,0,0,0,0,0,0.0
28,6,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
73,13,1,0,0,0,0.04740406320541761,51,6,5,3932,55,48,87340,4252,55,4.0
44,9,0,1,0,0,0.04740406320541761,37,32,2,5805,45,41,40585,6413,45,8.0
34,6,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
65,11,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
27,8,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
23,6,1,0,0,0,0.04740406320541761,7,4,5,630,7,4,244,630,7,0.0
65,11,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
156,31,0,1,0,0,0.9393046570130593,1,1,1,90,1,5,416,90,1,0.0
39,8,0,1,0,0,0.04740406320541761,16,6,4,1224,16,4,244,1224,16,0.0
45,10,0,1,0,0,0.04740406320541761,46,22,8,5308,54,51,40052,5902,54,8.0
63,14,1,0,0,0,0.214876033036621,188,25,9,14064,194,217,298694,14522,194,6.0
69,12,1,0,0,0,0.04740406320541761,4,3,2,432,4,4,244,432,4,0.0
16,7,1,0,0,0,0.214876033036621,7,0,2,700,9,10,1153,832,9,2.0
61,9,1,0,0,0,0.214876033036621,12,7,5,960,12,10,640,960,12,0.0
26,6,0,1,0,0,0.016914153705329456,4,3,2,396,4,6,482,396,4,0.0
78,10,0,1,0,0,0.04740406320541761,36,3,10,2981,42,41,31493,3449,42,6.0
44,8,1,0,0,0,0.04740406320541761,12,4,3,972,14,16,15901,1118,14,2.0
89,17,0,1,0,0,0.04740406320541761,55,6,14,4155,59,53,45079,4533,59,4.0
55,12,0,1,0,0,0.04740406320541761,13,4,7,1074,13,5,306,1074,13,0.0
46,7,0,1,0,0,0.04740406320541761,33,1,5,3244,43,41,24696,4114,43,10.0
56,9,1,0,0,0,0.10605442842508905,0,0,0,0,0,0,0,0,0,0.0
58,10,0,1,0,0,0.04740406320541761,17,15,4,1146,17,5,416,1146,17,0.0
72,12,0,1,0,0,0.04740406320541761,27,21,8,3862,33,33,11108,4290,33,6.0
67,14,0,1,0,0,0.04740406320541761,59,43,15,7723,67,60,37516,8331,67,8.0
38,9,0,1,0,0,0.04740406320541761,35,30,2,4047,41,53,54041,4497,41,6.0
87,14,0,0,1,0,0.04740406320541761,17,6,10,1457,21,20,2112,1781,21,4.0
66,15,0,1,0,0,0.016914153705329456,0,0,0,0,0,0,0,0,0,0.0
28,7,1,0,0,0,0.09580652013133378,0,0,0,0,0,0,0,0,0,0.0
44,9,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
59,11,0,1,0,0,0.214876033036621,0,0,0,0,0,0,0,0,0,0.0
48,11,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
25,6,0,1,0,0,0.214876033036621,11,3,4,1232,15,16,9806,1530,15,4.0
49,12,1,0,0,0,0.2464738737604001,12,8,1,2037,16,16,6187,2355,16,4.0
95,19,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
33,6,1,0,0,0,0.09369611525393239,0,0,0,0,0,0,0,0,0,0.0
29,6,1,0,0,0,0.214876033036621,0,0,0,0,0,0,0,0,0,0.0
38,9,1,0,0,0,0.04740406320541761,19,1,3,2594,25,25,7997,3058,25,6.0
90,16,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
100,20,0,1,0,0,0.9393046570130593,2,1,2,132,2,4,256,132,2,0.0
80,13,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
73,11,0,1,0,0,0.04740406320541761,22,11,12,1524,22,19,1268,1524,22,0.0
58,11,0,1,0,0,0.04740406320541761,4,4,1,420,4,5,414,420,4,0.0
20,5,0,1,0,0,0.214876033036621,0,0,0,0,2,1,62,146,2,2.0
39,8,0,1,0,0,0.04740406320541761,34,24,7,5528,34,22,7472,5528,34,0.0
45,9,0,1,0,0,0.09779972707585245,4,0,2,541,6,7,579,689,6,2.0
34,7,0,1,0,0,0.12263051731655518,3,3,1,366,3,5,306,366,3,0.0
49,10,0,1,0,0,0.04740406320541761,51,46,3,5413,57,61,64860,5841,57,6.0
38,7,1,0,0,0,0.214876033036621,7,7,3,618,7,9,562,618,7,0.0
50,9,1,0,0,0,0.214876033036621,22,4,12,1960,28,23,2807,2420,28,6.0
51,10,0,0,1,0,0.214876033036621,0,0,0,0,0,0,0,0,0,0.0
83,17,0,1,0,0,0.04740406320541761,1,1,1,90,1,5,416,90,1,0.0
61,11,0,1,0,0,0.214876033036621,26,18,4,3798,34,36,18719,4444,34,8.0
39,10,0,1,0,0,0.214876033036621,3,3,1,366,3,4,244,366,3,0.0
70,13,1,0,0,0,0.214876033036621,33,11,8,3523,39,33,30933,4041,39,6.0
52,11,0,1,0,0,0.09967609892988044,13,0,3,1428,17,11,1504,1712,17,4.0
40,13,0,1,0,0,0.214876033036621,11,1,4,1266,15,12,960,1548,15,4.0
46,11,0,1,0,0,0.04740406320541761,46,42,2,6883,54,54,38056,7491,54,8.0
173,34,0,1,0,0,0.9393046570130593,1,1,1,90,1,5,416,90,1,0.0
49,9,0,1,0,0,0.04740406320541761,18,15,2,2736,18,13,4846,2736,18,0.0
45,8,0,1,0,0,0.214876033036621,0,0,0,0,0,0,0,0,0,0.0
40,8,1,0,0,0,0.04740406320541761,16,5,5,1615,20,23,25358,1931,20,4.0
45,10,1,0,0,0,0.214876033036621,0,0,0,0,0,0,0,0,0,0.0
62,12,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
87,18,0,1,0,0,0.04740406320541761,8,5,5,660,8,10,661,660,8,0.0
55,9,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
38,9,1,0,0,0,0.04740406320541761,15,0,2,2342,21,15,7249,2806,21,6.0
44,10,0,1,0,0,0.016914153705329456,6,6,3,540,6,8,539,540,6,0.0
69,11,0,1,0,0,0.214876033036621,23,15,10,2708,27,30,6195,3036,27,4.0
37,8,1,0,0,0,0.214876033036621,6,4,3,540,6,6,474,540,6,0.0
52,9,0,1,0,0,0.016914153705329456,10,2,6,1197,14,17,1374,1503,14,4.0
47,9,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
46,11,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
55,10,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
52,8,0,1,0,0,0.214876033036621,25,4,7,1682,29,30,25579,1986,29,4.0
124,23,0,1,0,0,0.9393046570130593,0,0,0,0,0,3,186,0,0,0.0
67,12,1,0,0,0,0.04740406320541761,9,1,3,1283,13,14,1697,1631,13,4.0
67,13,0,1,0,0,0.04740406320541761,26,9,6,2154,28,34,29677,2310,28,2.0
82,17,0,1,0,0,0.04740406320541761,0,0,0,0,0,2,124,0,0,0.0
84,15,0,1,0,0,0.04740406320541761,25,0,5,2262,29,27,33205,2588,29,4.0
49,10,1,0,0,0,0.0489267334746623,0,0,0,0,0,0,0,0,0,0.0
26,7,0,1,0,0,0.04740406320541761,26,19,5,2727,30,19,5765,2991,30,4.0
47,9,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
66,14,0,1,0,0,0.04740406320541761,15,1,7,1863,19,18,7303,2175,19,4.0
44,9,0,0,1,0,0.04740406320541761,26,10,6,2512,32,33,7155,2982,32,6.0
70,15,0,0,1,0,0.214876033036621,0,0,0,0,0,0,0,0,0,0.0
25,7,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
29,6,1,0,0,0,0.04740406320541761,15,8,7,1134,15,9,605,1134,15,0.0
51,12,1,0,0,0,0.04740406320541761,28,13,12,1872,28,19,1323,1872,28,0.0
91,17,0,1,0,0,0.04740406320541761,39,0,2,3223,43,41,42120,3597,43,4.0
48,10,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
40,10,0,1,0,0,0.214876033036621,11,0,2,1285,17,18,2462,1741,17,6.0
90,17,0,1,0,0,0.04740406320541761,7,0,5,804,8,2,124,804,8,0.0
37,9,1,0,0,0,0.10308492539855425,0,0,0,0,0,0,0,0,0,0.0
38,7,0,0,1,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
54,12,0,1,0,0,0.04740406320541761,12,1,5,1404,16,17,1587,1700,16,4.0
50,9,0,1,0,0,0.016914153705329456,0,0,0,0,0,0,0,0,0,0.0
48,8,0,0,1,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
106,18,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
39,8,1,0,0,0,0.04740406320541761,24,13,8,2750,30,32,9290,3190,30,6.0
73,11,0,1,0,0,0.04740406320541761,3,3,1,366,3,5,306,366,3,0.0
62,9,0,0,1,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
43,10,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
31,6,1,0,0,0,0.04740406320541761,65,53,14,8568,77,70,26049,9452,77,12.0
23,6,1,0,0,0,0.12263051731655518,43,4,4,5738,47,50,56926,6046,47,4.0
45,10,1,0,0,0,0.04740406320541761,32,5,9,2595,36,34,15941,2881,36,4.0
26,6,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
123,18,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
49,9,1,0,0,0,0.04740406320541761,5,4,3,474,5,8,490,474,5,0.0
60,9,0,0,1,0,0.04740406320541761,5,0,1,622,7,7,9159,812,7,2.0
57,11,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
63,10,0,0,1,0,0.04740406320541761,35,19,11,3472,41,33,24847,3944,41,6.0
132,27,0,1,0,0,0.9393046570130593,1,1,1,90,1,4,354,90,1,0.0
40,13,0,1,0,0,0.214876033036621,12,1,5,1340,16,12,964,1622,16,4.0
37,10,0,1,0,0,0.31346036063705446,49,0,1,3505,51,53,66214,3657,51,2.0
23,6,0,1,0,0,0.04740406320541761,16,3,11,1696,18,20,13422,1844,18,2.0
59,11,1,0,0,0,0.09779972707585245,9,0,2,1589,13,13,2404,1909,13,4.0
99,20,0,1,0,0,0.9393046570130593,0,0,0,0,0,2,124,0,0,0.0
51,11,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
31,7,1,0,0,0,0.214876033036621,0,0,0,0,0,0,0,0,0,0.0
50,11,0,1,0,0,0.214876033036621,226,6,6,15162,228,284,383760,15314,228,2.0
39,9,0,1,0,0,0.11705246978538265,0,0,0,0,0,0,0,0,0,0.0
52,11,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
57,11,0,1,0,0,0.214876033036621,15,13,7,1062,15,19,1354,1062,15,0.0
55,12,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
42,8,0,1,0,0,0.12263051731655518,0,0,0,0,0,0,0,0,0,0.0
46,9,0,1,0,0,0.04740406320541761,50,40,5,5894,58,73,69918,6478,58,8.0
44,8,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
33,6,1,0,0,0,0.04740406320541761,5,4,2,486,5,7,542,486,5,0.0
46,11,0,1,0,0,0.214876033036621,11,0,3,1274,15,14,3132,1562,15,4.0
59,10,0,0,1,0,0.04740406320541761,6,5,3,528,6,6,407,528,6,0.0
66,11,0,1,0,0,0.04740406320541761,15,2,4,1026,15,4,246,1026,15,0.0
76,12,0,0,1,0,0.214876033036621,26,19,4,3635,32,30,23404,4125,32,6.0
51,8,1,0,0,0,0.04740406320541761,4,2,3,396,4,3,184,396,4,0.0
56,10,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
28,6,0,0,1,0,0.04740406320541761,5,3,3,474,5,6,364,474,5,0.0
70,13,1,0,0,0,0.09967609892988044,5,5,3,498,5,8,504,498,5,0.0
41,8,0,1,0,0,0.04740406320541761,26,0,8,2657,30,35,34427,2991,30,4.0
59,11,0,1,0,0,0.04740406320541761,48,9,12,3796,52,51,37621,4118,52,4.0
59,11,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
50,13,0,1,0,0,0.31346036063705446,47,0,1,3386,51,53,66317,3696,51,4.0
52,12,0,1,0,0,0.2464738737604001,16,1,5,1609,22,20,2655,2119,22,6.0
55,12,0,1,0,0,0.04740406320541761,36,27,7,4405,42,47,46271,4833,42,6.0
60,11,1,0,0,0,0.016914153705329456,29,1,4,2630,35,35,35655,3102,35,6.0
61,11,1,0,0,0,0.04740406320541761,20,1,5,1930,28,24,8029,2610,28,8.0
64,13,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
49,11,1,0,0,0,0.214876033036621,0,0,0,0,0,2,124,0,0,0.0
80,11,0,0,1,0,0.04740406320541761,33,10,8,3764,41,23,7356,4412,41,8.0
48,11,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
46,9,1,0,0,0,0.04740406320541761,63,59,2,8062,75,76,82775,8950,75,12.0
45,8,1,0,0,0,0.0489267334746623,3,0,1,198,3,3,186,198,3,0.0
39,8,0,1,0,0,0.04740406320541761,2,2,1,276,2,4,246,276,2,0.0
34,8,1,0,0,0,0.04740406320541761,7,0,2,716,11,10,1979,1030,11,4.0
26,7,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
39,8,0,1,0,0,0.09580652013133378,8,0,2,1059,12,11,1506,1361,12,4.0
38,9,0,1,0,0,0.04740406320541761,46,17,7,5306,54,42,39325,5906,54,8.0
31,7,0,1,0,0,0.04740406320541761,28,13,13,2773,32,32,6566,3037,32,4.0
55,12,0,1,0,0,0.10308492539855425,21,3,13,1458,21,4,244,1458,21,0.0
86,15,0,1,0,0,0.04740406320541761,10,0,2,2202,14,15,3304,2490,14,4.0
62,11,0,1,0,0,0.12263051731655518,32,8,11,2772,38,37,32655,3258,38,6.0
125,20,0,1,0,0,0.04740406320541761,46,37,6,4871,50,56,81223,5159,50,4.0
42,11,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
25,6,0,1,0,0,0.04740406320541761,12,0,5,1327,16,17,14050,1615,16,4.0
49,9,0,1,0,0,0.04740406320541761,5,4,2,486,5,6,480,486,5,0.0
67,11,0,1,0,0,0.04740406320541761,16,9,5,2381,20,24,5596,2675,20,4.0
104,17,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
35,11,0,1,0,0,0.214876033036621,23,1,5,2864,31,25,3773,3454,31,8.0
23,6,0,1,0,0,0.04740406320541761,4,0,1,519,8,8,1138,823,8,4.0
44,7,0,0,1,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
96,15,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
64,10,0,0,1,0,0.04740406320541761,26,6,5,3201,30,29,20250,3517,30,4.0
52,10,0,1,0,0,0.016914153705329456,0,0,0,0,0,0,0,0,0,0.0
72,14,0,0,1,0,0.016914153705329456,0,0,0,0,0,0,0,0,0,0.0
46,9,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
32,8,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
50,10,0,0,1,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
39,8,0,1,0,0,0.04740406320541761,18,7,11,1308,18,16,1030,1308,18,0.0
44,9,1,0,0,0,0.214876033036621,9,0,2,870,11,12,5876,1020,11,2.0
46,11,1,0,0,0,0.04740406320541761,44,11,7,6306,50,38,22528,6780,50,6.0
96,19,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
45,10,1,0,0,0,0.09779972707585245,0,0,0,0,0,0,0,0,0,0.0
38,9,0,0,1,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
57,11,0,0,1,0,0.214876033036621,8,5,5,696,8,10,636,696,8,0.0
48,9,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
68,11,0,1,0,0,0.10308492539855425,20,7,9,1620,22,23,9227,1804,22,2.0
42,8,0,1,0,0,0.04740406320541761,22,15,2,2432,26,32,27169,2716,26,4.0
28,6,1,0,0,0,0.04740406320541761,28,5,8,2324,30,33,24662,2482,30,2.0
39,9,1,0,0,0,0.04740406320541761,20,0,2,2976,26,23,7783,3440,26,6.0
112,19,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
52,10,0,1,0,0,0.04740406320541761,51,35,10,5314,57,62,51761,5742,57,6.0
42,8,0,1,0,0,0.08411951038412753,33,0,5,2706,37,35,41737,2982,37,4.0
115,18,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
26,6,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
48,10,0,1,0,0,0.10462280885991233,0,0,0,0,0,0,0,0,0,0.0
69,12,1,0,0,0,0.04740406320541761,48,36,10,5347,54,50,43924,5787,54,6.0
114,18,1,0,0,0,0.09779972707585245,59,47,11,6945,71,71,62932,7895,71,12.0
46,10,0,1,0,0,0.04740406320541761,24,2,10,3146,28,30,4258,3442,28,4.0
39,8,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
20,6,0,0,1,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
38,8,1,0,0,0,0.214876033036621,35,8,14,3072,41,31,9718,3506,41,6.0
35,8,0,1,0,0,0.04740406320541761,21,1,4,2435,25,25,39924,2715,25,4.0
56,12,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
60,12,1,0,0,0,0.016914153705329456,6,0,4,664,8,8,609,808,8,2.0
44,8,0,0,1,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
76,14,0,1,0,0,0.214876033036621,0,0,0,0,0,0,0,0,0,0.0
103,17,0,1,0,0,0.10308492539855425,0,0,0,0,0,0,0,0,0,0.0
44,8,0,0,1,0,0.016914153705329456,0,0,0,0,0,0,0,0,0,0.0
49,12,1,0,0,0,0.18542786213928789,17,1,6,1661,23,19,2944,2123,23,6.0
30,7,1,0,0,0,0.04740406320541761,31,26,2,4412,37,37,27412,4848,37,6.0
50,10,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
72,9,1,0,0,0,0.10308492539855425,39,2,13,3042,45,26,5914,3520,45,6.0
34,9,0,1,0,0,0.214876033036621,3,3,1,366,3,4,244,366,3,0.0
36,8,1,0,0,0,0.214876033036621,0,0,0,0,0,0,0,0,0,0.0
104,16,0,0,1,0,0.04740406320541761,4,3,2,432,4,5,310,432,4,0.0
55,12,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
40,8,1,0,0,0,0.9393046570130593,0,0,0,0,0,0,0,0,0,0.0
54,9,1,0,0,0,0.04740406320541761,58,39,7,5998,64,48,43787,6438,64,6.0
46,8,0,0,1,0,0.04740406320541761,22,16,8,3094,26,27,7809,3414,26,4.0
88,14,0,0,1,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
46,10,0,1,0,0,0.04740406320541761,44,2,7,3516,48,36,33488,3808,48,4.0
63,11,0,0,1,0,0.214876033036621,67,32,17,6011,73,42,28050,6453,73,6.0
61,12,1,0,0,0,0.1545733470930658,0,0,0,0,0,2,124,0,0,0.0
123,25,0,1,0,0,0.9393046570130593,0,0,0,0,0,2,124,0,0,0.0
150,26,0,1,0,0,0.9393046570130593,0,0,0,0,0,3,186,0,0,0.0
40,9,0,1,0,0,0.04740406320541761,14,12,5,1092,14,4,244,1092,14,0.0
22,6,1,0,0,0,0.214876033036621,4,3,2,420,4,6,372,420,4,0.0
37,8,0,1,0,0,0.04740406320541761,8,5,5,648,8,11,739,648,8,0.0
88,16,0,1,0,0,0.214876033036621,30,0,4,3207,34,50,48750,3527,34,4.0
37,9,1,0,0,0,0.12640152255382542,1,0,1,66,3,4,404,206,3,2.0
39,7,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
39,6,1,0,0,0,0.10605442842508905,71,67,7,7582,79,73,82537,8282,79,8.0
33,9,0,1,0,0,0.214876033036621,14,1,8,1151,18,15,1211,1445,18,4.0
50,9,0,1,0,0,0.04740406320541761,57,4,6,6820,59,61,79053,6966,59,2.0
62,13,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
75,15,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
54,12,0,1,0,0,0.04740406320541761,11,7,2,1166,11,7,426,1166,11,0.0
183,29,1,0,0,0,0.04740406320541761,22,2,7,2062,30,26,8161,2742,30,8.0
27,7,0,1,0,0,0.04740406320541761,9,0,1,1838,11,13,4524,1992,11,2.0
54,11,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
56,10,0,1,0,0,0.11705246978538265,11,3,5,870,11,5,306,870,11,0.0
57,11,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
72,12,0,0,1,0,0.09967609892988044,80,0,2,6525,84,102,126205,6843,84,4.0
45,8,1,0,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
94,19,0,1,0,0,0.04740406320541761,1,1,1,90,1,4,354,90,1,0.0
53,11,1,0,0,0,0.214876033036621,16,3,8,1277,20,19,2663,1559,20,4.0
30,6,1,0,0,0,0.04740406320541761,62,52,12,8974,76,69,30726,10006,76,14.0
57,10,0,0,1,0,0.04740406320541761,7,3,2,630,7,5,306,630,7,0.0
84,15,0,1,0,0,0.04740406320541761,0,0,0,0,0,0,0,0,0,0.0
